1.000000000000000000e+00,6.862269898672881396e+00,-7.999999999985618615e-02,6.862269898672881396e+00
9.426684551178852178e-01,6.862269898672881396e+00,-2.266845511774207012e-02,6.468845363983931840e+00
8.886238162743402835e-01,6.862269898672881396e+00,3.137618372580419646e-02,6.097976465663226264e+00
8.376776400682918178e-01,6.862269898672881396e+00,8.232235993185099687e-02,5.748370054231974891e+00
7.896522868499724623e-01,6.862269898672881396e+00,2.303477131501878716e-01,5.418807118468769168e+00
7.443803013251688583e-01,6.883007903817475182e+00,3.561969867495307085e-02,5.123575497467171225e+00
7.017038286703828343e-01,6.883007903817475182e+00,9.829617132974277638e-02,4.829832998877228611e+00
6.614740641230149043e-01,6.883007903817475182e+00,1.985259358771180871e-01,4.552931211528979283e+00
6.235507341273913706e-01,6.903808579895118314e+00,1.764492658727334629e-01,4.304874908268584655e+00
5.878016072274911963e-01,6.924672116299427138e+00,2.521983927726410002e-01,4.070333399484195702e+00
5.541020330009491790e-01,6.945598702996376161e+00,2.458979669991769867e-01,3.848570361739047652e+00
5.223345074266841914e-01,7.008758673124459548e+00,1.976654925734280255e-01,3.660916509198965052e+00
4.923882631706739121e-01,6.914224609305684943e+00,2.476117368291852472e-01,3.404483046547957414e+00
4.641588833612778631e-01,6.966588530526022893e+00,3.458411166385815250e-01,3.233603953166444445e+00
4.375479375074184385e-01,7.029939372159422106e+00,3.024520624924491585e-01,3.075935473090551042e+00
4.124626382901352417e-01,7.136806876373446684e+00,3.475373617097332613e-01,2.943666193196170955e+00
3.888155180308088266e-01,7.245298955544996033e+00,3.011844819690665531e-01,2.817084666688305816e+00
3.665241237079627790e-01,7.355440306084941149e+00,3.034758762919196329e-01,2.695946312674012635e+00
3.455107294592218992e-01,7.489822292856855412e+00,3.544892705406610389e-01,2.587813963924913807e+00
3.257020655659783048e-01,7.649707419023767052e+00,4.042979344339059367e-01,2.491525507351429525e+00
3.070290629757849721e-01,7.836616770333578508e+00,5.029709370240951216e-01,2.406069103895840833e+00
2.894266124716750044e-01,8.076688616400300447e+00,4.505733875282125211e-01,2.337608626233278919e+00
2.728333376486767881e-01,8.374502493870934927e+00,3.971666623512177807e-01,2.284843466549974611e+00
2.571913809059345191e-01,8.527502482521747140e+00,4.528086190939610844e-01,2.193200139158552719e+00
2.424462017082328336e-01,8.922343728678949759e+00,3.975537982916677038e-01,2.163188347353482754e+00
2.285463864134990586e-01,9.140348076707123681e+00,4.014536135864048561e-01,2.088993523492989279e+00
2.154434690031883370e-01,9.363679040387461683e+00,5.545565309967095402e-01,2.017343495093520289e+00
2.030917620904735821e-01,9.946172334252732838e+00,4.969082379094302837e-01,2.019985665418906340e+00
1.914481976169958022e-01,1.028184809691937218e+01,5.485518023829065726e-01,1.968441286326952255e+00
1.804721766827170337e-01,1.069319121565191466e+01,3.995278233171966065e-01,1.929823494373209991e+00
1.701254279852588702e-01,1.112099082739365485e+01,4.498745720146537508e-01,1.891963324130483626e+00
1.603718743751330056e-01,1.160085784852214630e+01,5.496281256247748104e-01,1.860451317526969461e+00
1.511775070615662409e-01,1.217468333321031437e+01,4.988224929383484607e-01,1.840538275578735172e+00
1.425102670302998142e-01,1.285423361958684652e+01,4.474897329696183590e-01,1.831860265597178739e+00
1.343399332598900209e-01,1.361272830642409026e+01,4.456600667400287819e-01,1.828733012170028038e+00
1.266380173467403225e-01,1.361272830642409026e+01,4.533619826531811725e-01,1.723888923405396900e+00
1.193776641714436315e-01,1.450324256562401537e+01,5.006223358284742631e-01,1.731363220396050284e+00
1.125335582600765078e-01,1.559252552533329350e+01,4.974664417398457772e-01,1.754682379626824273e+00
1.060818355139448582e-01,1.559252552533329350e+01,5.039181644859773712e-01,1.654083728025393052e+00
1.000000000000000056e-01,1.686509387306433894e+01,5.999999999999161560e-01,1.686509387306434071e+00
